C:\Users\FABLabLaptop3\Desktop\exports\NDAR_INVKGRR3WRJ\Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1.edat2
ExperimentName	Subject	Session	Allowed	Clock.Information	DataFile.Basename	ExperimentVersion	FontStyle	Group	Handedness	Main.RefreshRate	NARGUID	NewResp	OldResp	RandomSeed	RunNumber	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StimuliDir	StudioVersion	SUBID	Block	Fix.Duration[Block]	Fix.DurationError[Block]	Fix.FinishTime[Block]	Fix.OnsetDelay[Block]	Fix.OnsetTime[Block]	Fix.OnsetToOnsetTime[Block]	Fix.StartTime[Block]	GetReady.Duration	GetReady.DurationError	GetReady.FinishTime	GetReady.OnsetDelay	GetReady.OnsetTime	GetReady.OnsetToOnsetTime	GetReady.RESP	GetReady.StartTime	Instruction1.DurationError	Instruction1.OnsetDelay	Instruction1.OnsetTime	Instruction1.OnsetToOnsetTime	Instruction2.DurationError	Instruction2.OnsetDelay	Instruction2.OnsetTime	Instruction2.OnsetToOnsetTime	Instruction7.DurationError	Instruction7.OnsetDelay	Instruction7.OnsetTime	Instruction7.OnsetToOnsetTime	Instruction8.DurationError	Instruction8.OnsetDelay	Instruction8.OnsetTime	Instruction8.OnsetToOnsetTime	Instruction9.DurationError	Instruction9.OnsetDelay	Instruction9.OnsetTime	Instruction9.OnsetToOnsetTime	IntroButtonMap.Duration	IntroButtonMap.DurationError	IntroButtonMap.FinishTime	IntroButtonMap.OnsetDelay	IntroButtonMap.OnsetTime	IntroButtonMap.OnsetToOnsetTime	IntroButtonMap.RESP	IntroButtonMap.StartTime	Practice	PreStimFix.Duration[Block]	PreStimFix.DurationError[Block]	PreStimFix.FinishTime[Block]	PreStimFix.OnsetDelay[Block]	PreStimFix.OnsetTime[Block]	PreStimFix.OnsetToOnsetTime[Block]	PreStimFix.StartTime[Block]	Procedure[Block]	Run5	Run6	Running[Block]	Stim.ACC[Block]	Stim.CRESP[Block]	Stim.Duration[Block]	Stim.DurationError[Block]	Stim.FinishTime[Block]	Stim.OnsetDelay[Block]	Stim.OnsetTime[Block]	Stim.OnsetToOnsetTime[Block]	Stim.RESP[Block]	Stim.RT[Block]	Stim.RTTime[Block]	Stim.StartTime[Block]	StimType[Block]	Stimulus[Block]	v3ProcList	v3ProcList.Cycle	v3ProcList.Sample	VFDuration[Block]	Trial	CorrectResponse	Fix.Duration[Trial]	Fix.DurationError[Trial]	Fix.FinishTime[Trial]	Fix.OnsetDelay[Trial]	Fix.OnsetTime[Trial]	Fix.OnsetToOnsetTime[Trial]	Fix.StartTime[Trial]	PracticeList	PracticeList.Cycle	PracticeList.Sample	PreStimFix.Duration[Trial]	PreStimFix.DurationError[Trial]	PreStimFix.FinishTime[Trial]	PreStimFix.OnsetDelay[Trial]	PreStimFix.OnsetTime[Trial]	PreStimFix.OnsetToOnsetTime[Trial]	PreStimFix.StartTime[Trial]	Procedure[Trial]	ReadyList	ReadyList.Cycle	ReadyList.Sample	Running[Trial]	Stim.ACC[Trial]	Stim.CRESP[Trial]	Stim.Duration[Trial]	Stim.DurationError[Trial]	Stim.FinishTime[Trial]	Stim.OnsetDelay[Trial]	Stim.OnsetTime[Trial]	Stim.OnsetToOnsetTime[Trial]	Stim.RESP[Trial]	Stim.RT[Trial]	Stim.RTTime[Trial]	Stim.StartTime[Trial]	StimType[Trial]	Stimulus[Trial]	SyncSlide.Duration	SyncSlide.DurationError	SyncSlide.FinishTime	SyncSlide.OnsetDelay	SyncSlide.OnsetTime	SyncSlide.OnsetToOnsetTime	SyncSlide.RESP	SyncSlide.StartTime	SyncSlideDur	VFDuration[Trial]
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	10	1000	-16	158916	16	157932	0	157917																																						1000	5	154937	16	154932	984	154919	RecMemTrialsPROC	8		v3ProcList	1	1	2000	0	157916	0	155916	2016	1	1022	156938	154940	oldneutface	LM207_NC.bmp	3	1	10	3000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	11	1000	-17	162932	17	161949	0	161933																																						1000	4	158937	16	158932	1000	158918	RecMemTrialsPROC	9		v3ProcList	0	2	2000	0	161932	16	159932	2017	1	1212	161144	158940	newposface	29M_HO.bmp	3	1	11	1000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	12	1000	-16	166932	16	165948	0	165933																																						1000	4	162953	17	162949	983	162935	RecMemTrialsPROC	10		v3ProcList	1	1	2000	0	165932	0	163932	2016	1	1020	164952	162956	oldneutface	7F_NC.bmp	3	1	12	0																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	13	1000	-17	170948	17	169965	0	169949																																						1000	4	166953	16	166948	1000	166935	RecMemTrialsPROC	11		v3ProcList	0	1	2000	0	169948	16	167948	2017	2	849	168797	166956	oldplace	PL_004_92023.bmp	3	1	13	4000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	14	1000	-16	174948	16	173964	0	173949																																						1000	4	170969	17	170965	983	170950	RecMemTrialsPROC	12		v3ProcList	1	1	2000	0	173948	0	171948	2016	1	914	172862	170972	oldnegface	BF06_FO.bmp	3	1	14	1000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	15	1000	-16	178948	16	177964	0	177949																																						1000	4	174969	16	174964	984	174951	RecMemTrialsPROC	13		v3ProcList	1	2	2000	0	177948	0	175948	2016	2	1065	177013	174972	newplace	PL_047_SCENE04.bmp	3	1	15	2000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	16	1000	-16	182964	16	181980	0	181965																																						1000	4	178969	16	178964	1000	178951	RecMemTrialsPROC	14		v3ProcList	0	1	2000	0	181964	16	179964	2016	2	970	180934	178972	oldposface	AF02_HO.bmp	3	1	16	0																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	17	1000	-16	186964	16	185980	0	185965																																						1000	5	182985	16	182980	984	182966	RecMemTrialsPROC	15		v3ProcList	1	2	2000	0	185964	0	183964	2016	2	1012	184976	182988	newneutface	LF209_NC.bmp	3	1	17	2000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	18	1000	-17	190980	17	189997	0	189981																																						1000	4	186985	16	186980	1000	186967	RecMemTrialsPROC	16		v3ProcList	1	2	2000	0	189980	16	187980	2017	2	1005	188985	186988	newneutface	WF02_NC.bmp	3	1	18	3000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	19	1000	-16	194980	16	193996	0	193981																																						1000	4	191001	17	190997	983	190982	RecMemTrialsPROC	17		v3ProcList	1	2	2000	0	193980	0	191980	2016	2	875	192855	191004	newnegface	3F_FO.bmp	3	1	19	4000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	20	1000	-17	198996	17	198013	0	197997																																						1000	4	195001	16	194996	1000	194983	RecMemTrialsPROC	18		v3ProcList	1	1	2000	0	197996	16	195996	2017	1	1452	197448	195004	oldplace	PL_012_92047.bmp	3	1	20	2000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	21	1000	-16	202996	16	202012	0	201997																																						1000	4	199017	17	199013	983	198998	RecMemTrialsPROC	19		v3ProcList	0	2	2000	0	201996	0	199996	2016	1	964	200960	199020	newposface	13F_HO.bmp	3	1	21	4000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	22	1000	-17	207012	17	206029	0	206013																																						1000	4	203017	16	203012	1000	202999	RecMemTrialsPROC	20		v3ProcList	0	1	2000	0	206012	16	204012	2017	2	1649	205661	203020	oldposface	HF04_HO.bmp	3	1	22	1000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	23	1000	-16	211012	16	210028	0	210013																																						1000	4	207033	17	207029	983	207015	RecMemTrialsPROC	21		v3ProcList	1	2	2000	0	210012	0	208012	2016	2	1103	209115	207036	newplace	PL_044_SCENE01.bmp	3	1	23	3000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	24	1000	-16	215012	16	214028	0	214013																																						1000	4	211033	16	211028	984	211014	RecMemTrialsPROC	22		v3ProcList	0	2	2000	0	214012	0	212012	2016	1	1645	213657	211036	newnegface	BF10_FO.bmp	3	1	24	0																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	25	1000	-17	219028	17	218045	0	218029																																						1000	4	215033	16	215028	1000	215015	RecMemTrialsPROC	23		v3ProcList	0	1	2000	0	218028	16	216028	2017	2	1230	217258	215036	oldnegface	28M_FO.bmp	3	1	25	3000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	26	1000	-16	223028	16	222044	0	222029																																						1000	5	219049	16	219044	984	219030	RecMemTrialsPROC	24		v3ProcList	1	1	2000	0	222028	0	220028	2016	1	1112	221140	219052	oldneutface	BM03_NC.bmp	3	1	26	2000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	27	1000	-17	227044	17	226061	0	226045																																						1000	4	223049	16	223044	1000	223031	RecMemTrialsPROC	25		v3ProcList	1	2	2000	0	226044	16	224044	2017	2	939	224983	223052	newneutface	AF216_NC.bmp	3	1	27	2000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	28	1000	-16	231044	16	230060	0	230045																																						1000	4	227065	17	227061	983	227047	RecMemTrialsPROC	26		v3ProcList	1	2	2000	0	230044	0	228044	2016	2	1098	229142	227068	newposface	19F_HO.bmp	3	1	28	1000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	29	1000	-17	235060	17	234077	0	234061																																						1000	4	231065	16	231060	1000	231046	RecMemTrialsPROC	27		v3ProcList	1	2	2000	0	234060	16	232060	2017	2	1386	233446	231068	newnegface	WF034_FO.bmp	3	1	29	1000																																																
Emo_Nback_RecMem_CDbox_20160815	1	1	12	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2115884</Frequency><Timestamp dt:dt="r8">1326562158770</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-03-04T22:00:42Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Emo_Nback_RecMem_CDbox_20160815_v3-KGRR3WRJ-1	1.0.0.427	Verdana	1	Right	60.004	KGRR3WRJ	2	1	-582322568	3	Professional	2.0.10.356	2.0.10.356	03-04-2018		17:00:43	REC Stimuli\	2.0.10.252	000	30	1000	-16	239060	16	238076	0	238061																																						1000	4	235081	17	235077	983	235063	RecMemTrialsPROC	28		v3ProcList	1	1	2000	0	238060	0	236060	2016	1	1991	238051	235084	oldplace	PL_001_92012.bmp	3	1	30	4000																																																
