Stimulus,TargetType,BlockType,Trial_Number,Stim_CRESP,Faces0Back.thisRepN,Faces0Back.thisTrialN,Faces0Back.thisN,Faces0Back.thisIndex,Places0Back.thisRepN,Places0Back.thisTrialN,Places0Back.thisN,Places0Back.thisIndex,experimentTime,Stim.RESP,Stim.RT,Stim.CRESP,CueTarget.OnsetTime,CueTarget.OffsetTime,CueFix.FinishTime,CueTarget.StartTime,CueTarget.FinishTime,CueFix.StartTime,CueFix.OnsetTime,CueFix.OffsetTime,CueTarget.Duration,CueFix.Duration,Stim.ACC,Stim.StartTime,Stim.FinishTime,Stim.Duration,Stim.OnsetTime,Fix.StartTime,Stim.RTTime,Stim.OffsetTime,Fix.OnsetTime,Fix.Duration,Fix.OffsetTime,Fix.FinishTime,Allowed,DataFile.Basename,Group,Target,FontStyle,RunNumber,Handedness,NARGUID,SUBID,SessionDate,Version,SessionTime,RuntimeCapabilities,Clock.Information,date,RuntimeVersion,SessionStart,ExperimentName,TrialsPerRun[Session],Debugging,Run,ExperimentVersion,ConsecNonResp[Session],TotalRespGreater200[Session],Nontarget,StudioVersion,Session,RuntimeVersionExpected,ConsecRTLess200[Session],Goggles,StimuliDir,Time Point,Main.RefreshRate,Subject,
PracticeNC1.bmp,Faces,Cue0Back,1,Target,0,0,0,0,,,,,12.6428699493,,0,Target,13641,16141,13641,13641,16141,13127,13127,13641,2500,500,,,,,,,,,,,,,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
PracticeNC2.bmp,NeutFace,0Back,2,No Match,0,1,1,1,,,,,,,0,No Match,,,,,,,,,,,0,16147,18141,2000,16147,18141,0,18141,18141,500,18641,18641,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
PracticeNC1.bmp,NeutFace,0Back,3,Match,0,2,2,2,,,,,,,0,Match,,,,,,,,,,,0,20143,22142,2000,20144,22142,0,22142,22142,500,22641,22641,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
PracticeNC3.bmp,NeutFace,0Back,4,No Match,0,3,3,3,,,,,,,0,No Match,,,,,,,,,,,0,24130,26126,2000,24130,26126,0,26126,26126,500,26625,26626,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
PracticeNC2.bmp,NeutFace,0Back,5,No Match,0,4,4,4,,,,,,,0,No Match,,,,,,,,,,,0,28130,30125,2000,28130,30125,0,30125,30125,500,30627,30627,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
PracticeNC1.bmp,NeutFace,0Back,6,Match,0,5,5,5,,,,,,,0,Match,,,,,,,,,,,0,32130,34127,2000,32131,34127,0,34127,34127,500,34627,34627,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
Place1.bmp,Place,Cue0Back,1,Target,,,,,0,0,0,0,,,0,Target,38594,41095,38594,38594,41095,38095,38095,38594,2500,500,,,,,,,,,,,,,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
Place1.bmp,Place,0Back,2,Match,,,,,0,1,1,1,,,0,Match,,,,,,,,,,,0,41101,43096,2000,41101,43096,0,43095,43096,500,43595,43595,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
Place3.bmp,Place,0Back,3,No Match,,,,,0,2,2,2,,,0,No Match,,,,,,,,,,,0,45100,47095,2000,45100,47095,0,47095,47095,500,47595,47595,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
Place5.bmp,Place,0Back,4,No Match,,,,,0,3,3,3,,,0,No Match,,,,,,,,,,,0,49099,51096,2000,49100,51096,0,51096,51096,500,51596,51596,"['1', 'num_1', 'left', '2', 'num_2', 'right']",Emo_Nback_20180527_v1-ABCD1234,1,1,Verdana,1,Right,ABCD1234,0,08/01/2018,1,13:37:24,Professional,0,2018-08-01_133724,2.0.10.356,,Emo_Nback_20180527,160,True,All,1.0.0.1180,0,0,"['2', 'num_2', 'right']",2.0.10.252,Practice,2.0.10.356,0,False,Stimuli/,Year 2,59.772101534,1,
