ExperimentName,Subject,Session,Allowed,Clock.Information,ConsecNonResp[Session],ConsecRTLess200[Session],DataFile.Basename,ExperimentVersion,FontStyle,Group,Handedness,Main.RefreshRate,NARGUID,Nontarget,RunNumber,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionTime,StimuliDir,StudioVersion,SUBID,Target,TotalRespGreater200[Session],TrialsPerRun[Session],triggercode,Block,BlockType,Cue2Back.Duration,Cue2Back.FinishTime,Cue2Back.OffsetTime,Cue2Back.OnsetTime,Cue2Back.StartTime,CueFix.Duration,CueFix.FinishTime,CueFix.OffsetTime,CueFix.OnsetTime,CueFix.StartTime,CueTarget.Duration,CueTarget.FinishTime,CueTarget.OffsetTime,CueTarget.OnsetTime,CueTarget.StartTime,Fix.Duration,Fix.FinishTime,Fix.OffsetTime,Fix.OnsetTime,Fix.StartTime,Fix15sec.Duration,Fix15sec.FinishTime,Fix15sec.OffsetTime,Fix15sec.OnsetTime,Fix15sec.StartTime,Stim.ACC,Stim.CRESP,Stim.Duration,Stim.FinishTime,Stim.OffsetTime,Stim.OnsetTime,Stim.RESP,Stim.RT,Stim.RTTime,Stim.StartTime,StimType,Stimulus,TargetType
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",1.0,2-Back,,,,,,,,,,,,,,,,500.0,76354.0,76354.0,75855.0,75855.0,,,,,,0.0,Match,2000.0,75855.0,75855.0,73860.0,,0,0.0,73859.0,PosFace,BF037_HO.bmp,target
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,Cue0Back,,,,,,500.0,76854.0,76854.0,76359.0,76359.0,2500.0,79354.0,79354.0,76854.0,76854.0,,,,,,,,,,,,,,,,,,0,,,Faces,AF218_NC.bmp,target
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,81855.0,81855.0,81355.0,81355.0,,,,,,0.0,No Match,2000.0,81355.0,81355.0,79364.0,,0,0.0,79363.0,NeutFace,LF206_NC.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,84355.0,84355.0,83856.0,83856.0,,,,,,1.0,Match,2000.0,83856.0,83856.0,81861.0,1.0,312,82174.0,81861.0,NeutFace,AF218_NC.bmp,target
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,86855.0,86855.0,86356.0,86356.0,,,,,,0.0,No Match,2000.0,86356.0,86355.0,84360.0,1.0,530,84891.0,84360.0,NeutFace,42M_NC.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,89356.0,89356.0,88856.0,88856.0,,,,,,0.0,No Match,2000.0,88856.0,88856.0,86865.0,1.0,443,87309.0,86865.0,NeutFace,BM09_NC.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,91856.0,91856.0,91356.0,91356.0,,,,,,0.0,No Match,2000.0,91356.0,91356.0,89362.0,,0,0.0,89362.0,NeutFace,BM09_NC.bmp,lure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,94356.0,94356.0,93857.0,93857.0,,,,,,0.0,Match,2000.0,93857.0,93857.0,91862.0,,0,0.0,91862.0,NeutFace,AF218_NC.bmp,target
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,96857.0,96857.0,96358.0,96357.0,,,,,,0.0,No Match,2000.0,96357.0,96357.0,94362.0,,0,0.0,94362.0,NeutFace,7F_NC.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,99358.0,99358.0,98857.0,98857.0,,,,,,0.0,No Match,2000.0,98857.0,98857.0,96862.0,,0,0.0,96862.0,NeutFace,7F_NC.bmp,lure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,101857.0,101857.0,101358.0,101358.0,,,,,,0.0,No Match,2000.0,101358.0,101358.0,99363.0,,0,0.0,99363.0,NeutFace,42M_NC.bmp,lure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",2.0,0-Back,,,,,,,,,,,,,,,,500.0,104358.0,104358.0,103858.0,103858.0,,,,,,0.0,No Match,2000.0,103858.0,103858.0,101866.0,,0,0.0,101866.0,NeutFace,LM207_NC.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",None,Fix15secPROC,,,,,,,,,,,,,,,,,,,,,15000.0,119360.0,119360.0,104361.0,104361.0,,,,,,,,0,,,None,None,None
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,Cue2Back,2500.0,122360.0,122360.0,119861.0,119860.0,500.0,119860.0,119860.0,119366.0,119366.0,,,,,,,,,,,,,,,,,,,,,,,0,,,Faces,None,None
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,124861.0,124861.0,124361.0,124361.0,,,,,,0.0,No Match,2000.0,124361.0,124360.0,122370.0,,0,0.0,122370.0,NegFace,17F_FO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,127360.0,127360.0,126861.0,126861.0,,,,,,0.0,No Match,2000.0,126861.0,126861.0,124866.0,,0,0.0,124866.0,NegFace,HM03_FO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,129861.0,129861.0,129361.0,129361.0,,,,,,0.0,No Match,2000.0,129361.0,129361.0,127366.0,,0,0.0,127366.0,NegFace,BM045_FO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,132362.0,132362.0,131862.0,131862.0,,,,,,0.0,Match,2000.0,131862.0,131862.0,129867.0,,0,0.0,129867.0,NegFace,HM03_FO.bmp,target
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,134861.0,134861.0,134362.0,134362.0,,,,,,0.0,No Match,2000.0,134362.0,134362.0,132367.0,,0,0.0,132367.0,NegFace,17F_FO.bmp,lure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,137362.0,137362.0,136862.0,136862.0,,,,,,0.0,No Match,2000.0,136862.0,136862.0,134867.0,,0,0.0,134867.0,NegFace,BM045_FO.bmp,lure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,139862.0,139862.0,139363.0,139363.0,,,,,,0.0,No Match,2000.0,139363.0,139363.0,137367.0,,0,0.0,137367.0,NegFace,9F_FO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,142363.0,142363.0,141863.0,141863.0,,,,,,0.0,No Match,2000.0,141863.0,141863.0,139871.0,,0,0.0,139871.0,NegFace,WM004_FO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,144863.0,144863.0,144363.0,144363.0,,,,,,0.0,Match,2000.0,144363.0,144363.0,142369.0,,0,0.0,142368.0,NegFace,9F_FO.bmp,target
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",3.0,2-Back,,,,,,,,,,,,,,,,500.0,147363.0,147363.0,146864.0,146864.0,,,,,,0.0,No Match,2000.0,146864.0,146864.0,144872.0,,0,0.0,144872.0,NegFace,BF06_FO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",4.0,Cue0Back,,,,,,500.0,147863.0,147863.0,147369.0,147369.0,2500.0,150364.0,150364.0,147864.0,147863.0,,,,,,,,,,,,,,,,,,0,,,Faces,34M_HO.bmp,target
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",4.0,0-Back,,,,,,,,,,,,,,,,500.0,152865.0,152864.0,152365.0,152365.0,,,,,,0.0,Match,2000.0,152365.0,152365.0,150369.0,,0,0.0,150369.0,PosFace,34M_HO.bmp,target
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",4.0,0-Back,,,,,,,,,,,,,,,,500.0,155364.0,155364.0,154865.0,154865.0,,,,,,0.0,No Match,2000.0,154865.0,154865.0,152870.0,,0,0.0,152870.0,PosFace,BM08_HO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",4.0,0-Back,,,,,,,,,,,,,,,,500.0,157865.0,157865.0,157365.0,157365.0,,,,,,0.0,No Match,2000.0,157365.0,157365.0,155373.0,,0,0.0,155373.0,PosFace,HF04_HO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",4.0,0-Back,,,,,,,,,,,,,,,,500.0,160365.0,160365.0,159865.0,159865.0,,,,,,0.0,No Match,2000.0,159865.0,159865.0,157870.0,,0,0.0,157870.0,PosFace,BF002_HO.bmp,nonlure
Emo_Nback_20180527,1,MRI,"['1', 'num_1', 'left', '2', 'num_2', 'right']",0,0,0,Emo_Nback_20180527_v1-ABCD1234,1.0.0.1180,Verdana,1,Right,59.9883864952,ABCD1234,"['2', 'num_2', 'right']",1,Professional,2.0.10.356,2.0.10.356,06/25/2018,21:41:31,Stimuli/,2.0.10.252,0,1,0,160,"['5', '7', '^', 'num_5', 'num_7', '=']",4.0,0-Back,,,,,,,,,,,,,,,,500.0,162866.0,162866.0,162366.0,162366.0,,,,,,0.0,No Match,2000.0,162366.0,162366.0,160371.0,,0,0.0,160370.0,PosFace,BM08_HO.bmp,lure
